winddir=225,windspeedmph=7.2,windgustmph=11.1,windgustdir=248,windspdmph_avg2m=4.5,winddir_avg2m=219,windgustmph_10m=11.1,windgustdir_10m=248,humidity=34.5,tempf=84.4,rainin=4.79,dailyrainin=4.78,pressure=97483.00,light_lvl=1.46,timestamp=20170804-13:42:36,dewpoint=60.82
winddir=225,windspeedmph=4.8,windgustmph=11.1,windgustdir=248,windspdmph_avg2m=4.5,winddir_avg2m=219,windgustmph_10m=11.1,windgustdir_10m=248,humidity=34.5,tempf=84.3,rainin=4.79,dailyrainin=4.78,pressure=97480.75,light_lvl=1.46,timestamp=20170804-13:42:46,dewpoint=60.72
winddir=225,windspeedmph=5.8,windgustmph=11.1,windgustdir=248,windspdmph_avg2m=4.5,winddir_avg2m=219,windgustmph_10m=11.1,windgustdir_10m=248,humidity=34.4,tempf=84.4,rainin=4.80,dailyrainin=4.80,pressure=97481.25,light_lvl=1.46,timestamp=20170804-13:42:56,dewpoint=60.78
winddir=270,windspeedmph=8.0,windgustmph=11.1,windgustdir=248,windspdmph_avg2m=4.5,winddir_avg2m=220,windgustmph_10m=11.1,windgustdir_10m=248,humidity=34.5,tempf=84.4,rainin=4.81,dailyrainin=4.81,pressure=97483.25,light_lvl=1.46,timestamp=20170804-13:43:06,dewpoint=60.82
winddir=270,windspeedmph=5.8,windgustmph=11.1,windgustdir=248,windspdmph_avg2m=4.5,winddir_avg2m=220,windgustmph_10m=11.1,windgustdir_10m=248,humidity=34.4,tempf=84.4,rainin=4.82,dailyrainin=4.82,pressure=97482.25,light_lvl=1.46,timestamp=20170804-13:43:16,dewpoint=60.78
winddir=225,windspeedmph=8.6,windgustmph=11.1,windgustdir=248,windspdmph_avg2m=4.6,winddir_avg2m=220,windgustmph_10m=11.1,windgustdir_10m=248,humidity=34.4,tempf=84.3,rainin=4.83,dailyrainin=4.83,pressure=97483.50,light_lvl=1.46,timestamp=20170804-13:43:26,dewpoint=60.68
winddir=225,windspeedmph=9.6,windgustmph=11.1,windgustdir=248,windspdmph_avg2m=4.6,winddir_avg2m=220,windgustmph_10m=11.1,windgustdir_10m=248,humidity=34.4,tempf=84.4,rainin=4.83,dailyrainin=4.83,pressure=97482.75,light_lvl=1.46,timestamp=20170804-13:43:36,dewpoint=60.78
winddir=225,windspeedmph=10.1,windgustmph=11.1,windgustdir=248,windspdmph_avg2m=4.7,winddir_avg2m=220,windgustmph_10m=11.1,windgustdir_10m=248,humidity=34.5,tempf=84.4,rainin=4.84,dailyrainin=4.84,pressure=97482.75,light_lvl=1.46,timestamp=20170804-13:43:46,dewpoint=60.82
winddir=248,windspeedmph=12.9,windgustmph=12.9,windgustdir=248,windspdmph_avg2m=4.7,winddir_avg2m=220,windgustmph_10m=12.9,windgustdir_10m=248,humidity=34.4,tempf=84.4,rainin=4.85,dailyrainin=4.85,pressure=97483.75,light_lvl=1.46,timestamp=20170804-13:43:56,dewpoint=60.78
winddir=225,windspeedmph=12.7,windgustmph=12.9,windgustdir=248,windspdmph_avg2m=4.8,winddir_avg2m=220,windgustmph_10m=12.9,windgustdir_10m=248,humidity=34.4,tempf=84.3,rainin=4.86,dailyrainin=4.86,pressure=97482.50,light_lvl=1.46,timestamp=20170804-13:44:06,dewpoint=60.68
winddir=225,windspeedmph=10.1,windgustmph=12.9,windgustdir=248,windspdmph_avg2m=4.8,winddir_avg2m=221,windgustmph_10m=12.9,windgustdir_10m=248,humidity=34.4,tempf=84.4,rainin=4.86,dailyrainin=4.87,pressure=97484.25,light_lvl=1.46,timestamp=20170804-13:44:16,dewpoint=60.78
winddir=225,windspeedmph=11.1,windgustmph=12.9,windgustdir=248,windspdmph_avg2m=4.9,winddir_avg2m=221,windgustmph_10m=12.9,windgustdir_10m=248,humidity=34.3,tempf=84.4,rainin=4.87,dailyrainin=4.87,pressure=97484.00,light_lvl=1.46,timestamp=20170804-13:44:26,dewpoint=60.75
winddir=225,windspeedmph=11.5,windgustmph=12.9,windgustdir=248,windspdmph_avg2m=4.9,winddirn=6.28,dailyrainin=6.28,pressure=97483.25,light_lvl=1.46,windgustmph_10m=14.4,windgustdir_10m=248,humidity=33.9,tempf=84.3,rainin=6.28,dailyrainin=6.28,pressure=97483.25,light_lvl=1.46,windgustmph_10m=14.4,windgustdir_10m=248,humidity=33.9,tempf=84.3,rainin=6.28,dailyrainin=6.28,pressure=97483.25,light_lvl=1.46,timestamp=20170804-13:44:36,dewpoint=60.50
winddir=225,windspeedmph=8.6,windgustmph=14.4,windgustdir=248,windspdmph_avg2m=8.2,winddir_avg2m=244,windgustmph_10m=14.4,windgustdir_10m=248,humidity=33.9,tempf=84.3,rainin=6.29,dailyrainin=6.29,pressure=97482.50,light_lvl=1.46,timestamp=20170804-13:44:46,dewpoint=60.50
